raisedAmount,supporters,timestamp
7837009.0,7461,2023-11-09 18:49:05
5675196.0,5324,2023-10-15 17:33:04
5644949.0,5292,2023-10-14 15:19:04
5779378.0,5444,2023-10-18 13:29:04
6201724.0,5875,2023-10-28 05:07:04
5878257.0,5549,2023-10-21 11:54:03
7181961.0,6823,2023-11-07 03:37:05
5944342.0,5613,2023-10-23 19:44:04
6364792.0,6054,2023-10-29 17:20:05
6496367.0,6210,2023-10-30 18:32:05
6130379.0,5784,2023-10-27 09:04:05
6122792.0,5775,2023-10-26 22:34:04
8663922.0,8431,2023-11-11 12:06:04
8662846.0,8431,2023-11-11 07:37:05
5617834.0,5263,2023-10-13 18:29:04
5773540.0,5439,2023-10-18 11:38:04
8664539.0,8432,2023-11-11 18:05:05
5872572.0,5543,2023-10-20 23:37:03
6745936.0,6330,2023-11-02 10:12:04
6921141.0,6499,2023-11-04 16:10:05
6269648.0,5947,2023-10-28 20:49:04
6557773.0,6281,2023-11-01 12:26:04
5702997.0,5361,2023-10-16 15:06:16
5833021.0,5508,2023-10-20 10:39:04
7453207.0,7046,2023-11-08 00:56:05
6770061.0,6349,2023-11-02 15:12:04
5923195.0,5597,2023-10-23 12:07:04
6557773.0,6281,2023-11-01 12:17:05
5879104.0,5551,2023-10-21 13:46:04
4577450.0,4310,2023-10-08 19:12:04
7801896.0,7412,2023-11-09 16:53:05
8202981.0,7956,2023-11-10 19:43:05
7257186.0,6918,2023-11-07 17:18:06
6900176.0,6481,2023-11-04 11:30:05
5936180.0,5607,2023-10-23 16:12:04
6533811.0,6257,2023-10-31 21:16:06
6537610.0,6265,2023-10-31 22:18:04
6093940.0,5746,2023-10-26 14:19:05
8662846.0,8431,2023-11-11 03:11:05
6254369.0,5933,2023-10-28 17:13:04
5469972.0,5123,2023-10-11 09:07:04
5154956.0,5042,2023-10-10 12:40:04
6486737.0,6198,2023-10-30 13:12:05
6227960.0,5901,2023-10-28 12:22:04
5944690.0,5612,2023-10-23 20:56:04
7999057.0,7680,2023-11-10 11:37:04
6504882.0,6226,2023-10-30 23:07:05
7122591.0,6751,2023-11-06 18:24:06
5943436.0,5611,2023-10-23 18:57:04
7669875.0,7252,2023-11-08 22:28:05
6147895.0,5803,2023-10-27 13:38:05
5944690.0,5612,2023-10-23 20:59:04
6306465.0,5985,2023-10-29 11:07:04
6498334.0,6211,2023-10-30 19:16:05
6379602.0,6073,2023-10-29 18:42:04
4782281.0,4564,2023-10-08 21:46:04
8237905.0,8000,2023-11-10 20:18:04
6076337.0,5723,2023-10-26 03:53:04
6847069.0,6420,2023-11-03 14:53:07
5136204.0,5018,2023-10-09 22:51:09
3773188.0,3430,2023-10-07 20:07:03
7251907.0,6914,2023-11-07 16:56:05
6271653.0,5947,2023-10-28 20:57:04
6151906.0,5809,2023-10-27 14:36:08
5732302.0,5383,2023-10-16 22:53:04
5698804.0,5356,2023-10-16 13:03:03
7216031.0,6860,2023-11-07 11:42:05
5576670.0,5220,2023-10-12 20:32:03
6493716.0,6207,2023-10-30 17:04:05
6003930.0,5665,2023-10-25 13:41:05
5615309.0,5256,2023-10-13 16:36:03
5744815.0,5400,2023-10-17 13:43:04
5142398.0,5023,2023-10-10 01:23:03
6065200.0,5712,2023-10-25 22:21:04
6166958.0,5833,2023-10-27 20:11:05
6070790.0,5717,2023-10-25 23:25:04
6877158.0,6458,2023-11-04 00:14:05
8664539.0,8432,2023-11-11 17:13:05
6164476.0,5831,2023-10-27 19:27:05
6130310.0,5784,2023-10-27 08:38:05
5671427.0,5317,2023-10-15 14:01:04
7058412.0,6664,2023-11-06 10:59:05
7281017.0,6950,2023-11-07 20:16:05
6904121.0,6483,2023-11-04 12:16:05
5532968.0,5183,2023-10-12 10:30:04
5411357.0,5060,2023-10-10 16:04:04
5857607.0,5527,2023-10-20 16:03:04
6032036.0,5689,2023-10-25 18:22:04
5804646.0,5472,2023-10-19 10:24:04
7551227.0,7120,2023-11-08 12:31:04
5756623.0,5417,2023-10-17 19:56:04
5618153.0,5264,2023-10-13 18:52:03
6835844.0,6411,2023-11-03 12:45:05
6557410.0,6280,2023-11-01 12:02:07
5957186.0,5623,2023-10-24 11:37:04
6202013.0,5875,2023-10-28 06:38:05
5980968.0,5646,2023-10-24 20:00:04
6912861.0,6493,2023-11-04 14:45:05
5641983.0,5290,2023-10-14 15:00:05
5502134.0,5166,2023-10-11 19:07:04
6269163.0,5946,2023-10-28 20:37:05
5840006.0,5513,2023-10-20 12:09:04
7181927.0,6823,2023-11-07 02:03:05
5732700.0,5384,2023-10-16 23:10:03
7511064.0,7094,2023-11-08 10:27:40
5616040.0,5258,2023-10-13 17:01:04
6828358.0,6403,2023-11-03 11:32:05
5477508.0,5132,2023-10-11 10:28:04
5736083.0,5388,2023-10-17 00:40:04
7988575.0,7673,2023-11-10 10:59:05
6338685.0,6023,2023-10-29 14:46:04
6723392.0,6320,2023-11-01 23:14:04
5476115.0,5128,2023-10-11 09:54:04
7605108.0,7181,2023-11-08 17:09:06
6161590.0,5824,2023-10-27 17:34:04
6220736.0,5894,2023-10-28 11:00:04
5885199.0,5554,2023-10-21 15:41:04
7090276.0,6701,2023-11-06 15:20:06
6656536.0,6294,2023-11-01 16:08:06
5566808.0,5209,2023-10-12 17:36:04
7818696.0,7437,2023-11-09 17:54:06
8665086.0,8433,2023-11-11 13:23:05
5714519.0,5370,2023-10-16 19:05:04
6485525.0,6196,2023-10-30 11:51:04
7711399.0,7302,2023-11-09 08:51:04
8153328.0,7881,2023-11-10 17:59:05
5817629.0,5491,2023-10-19 21:22:04
6201724.0,5875,2023-10-28 05:08:04
6088330.0,5740,2023-10-26 12:19:05
6522736.0,6247,2023-10-31 15:33:05
7577066.0,7154,2023-11-08 14:39:05
7806183.0,7417,2023-11-09 17:08:05
8664539.0,8432,2023-11-11 18:20:04
6197510.0,5870,2023-10-27 23:28:04
6863705.0,6440,2023-11-03 18:21:04
6080820.0,5730,2023-10-26 09:07:04
6642795.0,6293,2023-11-01 15:40:05
5651746.0,5298,2023-10-14 17:17:04
6080520.0,5729,2023-10-26 08:10:04
6029112.0,5686,2023-10-25 17:51:05
6312946.0,5993,2023-10-29 12:01:04
5815506.0,5487,2023-10-19 18:36:05
8665275.0,8432,2023-11-11 00:34:05
6004019.0,5665,2023-10-25 13:51:05
7254396.0,6915,2023-11-07 17:04:06
6164476.0,5831,2023-10-27 19:49:04
7797427.0,7410,2023-11-09 16:32:06
6095236.0,5749,2023-10-26 14:52:04
5659692.0,5305,2023-10-14 20:52:03
6489169.0,6201,2023-10-30 15:24:06
5956289.0,5622,2023-10-24 09:55:04
6071364.0,5719,2023-10-25 23:29:04
7592788.0,7169,2023-11-08 15:42:05
6983461.0,6567,2023-11-05 11:54:04
6163581.0,5830,2023-10-27 18:44:04
7777150.0,7382,2023-11-09 14:51:07
5941063.0,5610,2023-10-23 17:24:04
5576670.0,5220,2023-10-12 20:21:03
5407297.0,5057,2023-10-10 15:07:04
5482102.0,5143,2023-10-11 12:34:04
6025969.0,5681,2023-10-25 17:29:05
5814800.0,5485,2023-10-19 18:05:05
7585243.0,7163,2023-11-08 15:04:05
5753584.0,5412,2023-10-17 17:11:05
6875451.0,6456,2023-11-03 23:24:05
8662846.0,8431,2023-11-11 09:17:05
7002214.0,6594,2023-11-05 15:47:05
7551227.0,7120,2023-11-08 12:32:04
5977457.0,5645,2023-10-24 18:32:04
5831563.0,5506,2023-10-20 10:05:04
6161679.0,5825,2023-10-27 17:49:04
6887796.0,6466,2023-11-04 09:22:04
6166560.0,5833,2023-10-27 20:03:05
6086425.0,5736,2023-10-26 11:02:05
5477076.0,5130,2023-10-11 10:02:05
6823811.0,6397,2023-11-03 10:30:05
5417335.0,5067,2023-10-10 18:43:05
7238984.0,6889,2023-11-07 14:40:05
7348703.0,6975,2023-11-07 21:22:04
6441979.0,6147,2023-10-29 22:14:04
7183654.0,6824,2023-11-07 07:04:04
5679068.0,5331,2023-10-15 21:30:03
6526356.0,6251,2023-10-31 17:53:05
6692662.0,6306,2023-11-01 19:16:05
5146780.0,5032,2023-10-10 09:08:04
6083653.0,5732,2023-10-26 10:26:05
5714519.0,5370,2023-10-16 18:58:04
8100158.0,7796,2023-11-10 15:33:07
5931319.0,5604,2023-10-23 14:57:03
5949674.0,5619,2023-10-23 22:52:04
6887607.0,6466,2023-11-04 09:18:09
7051060.0,6655,2023-11-06 09:44:05
6200762.0,5874,2023-10-28 02:57:04
5676410.0,5325,2023-10-15 19:00:04
6529561.0,6255,2023-10-31 19:16:06
5493157.0,5159,2023-10-11 17:57:04
5853871.0,5524,2023-10-20 14:30:04
5478635.0,5134,2023-10-11 11:00:04
5949963.0,5619,2023-10-23 23:09:03
5812795.0,5484,2023-10-19 17:22:04
6521592.0,6246,2023-10-31 14:00:04
5733504.0,5385,2023-10-16 23:19:03
6875451.0,6456,2023-11-03 22:56:05
5733989.0,5386,2023-10-17 00:07:04
7076603.0,6683,2023-11-06 13:42:04
6521503.0,6246,2023-10-31 13:46:04
7418967.0,7022,2023-11-07 22:52:05
7768450.0,7372,2023-11-09 14:19:06
6186720.0,5853,2023-10-27 21:16:05
6560812.0,6286,2023-11-01 13:35:05
6562479.0,6289,2023-11-01 14:37:08
6912394.0,6492,2023-11-04 14:24:04
7568711.0,7142,2023-11-08 13:55:05
5039418.0,4880,2023-10-09 00:09:04
6145010.0,5799,2023-10-27 13:06:04
5968477.0,5634,2023-10-24 13:58:04
5788961.0,5455,2023-10-18 19:06:05
6707740.0,6313,2023-11-01 21:02:06
6495409.0,6209,2023-10-30 18:03:05
6499184.0,6213,2023-10-30 19:48:05
5815506.0,5487,2023-10-19 18:55:05
6133791.0,5788,2023-10-27 09:52:04
6139259.0,5793,2023-10-27 11:41:05
6881510.0,6462,2023-11-04 03:49:05
5656805.0,5303,2023-10-14 18:51:04
6083020.0,5731,2023-10-26 10:00:05
6877158.0,6458,2023-11-04 00:10:05
7182250.0,6823,2023-11-07 04:21:05
5992953.0,5657,2023-10-25 10:44:04
6280854.0,5958,2023-10-28 23:37:04
5972979.0,5637,2023-10-24 15:25:04
7065998.0,6672,2023-11-06 12:14:06
5797952.0,5462,2023-10-18 21:46:04
5668858.0,5315,2023-10-15 11:56:04
6881221.0,6462,2023-11-04 03:12:05
5885199.0,5554,2023-10-21 15:38:04
5776780.0,5442,2023-10-18 12:25:04
6900534.0,6482,2023-11-04 11:37:05
7161344.0,6801,2023-11-06 22:25:05
7000689.0,6591,2023-11-05 15:10:05
5884470.0,5554,2023-10-21 14:45:04
5438946.0,5093,2023-10-10 21:59:03
5487130.0,5149,2023-10-11 14:18:05
4933536.0,4748,2023-10-08 23:03:04
6791758.0,6365,2023-11-02 20:27:05
6938458.0,6527,2023-11-04 18:35:05
6316713.0,5996,2023-10-29 12:19:04
5791029.0,5457,2023-10-18 20:30:04
5661718.0,5306,2023-10-14 22:19:04
7846250.0,7479,2023-11-09 19:34:05
5671701.0,5318,2023-10-15 15:25:04
6155058.0,5815,2023-10-27 15:43:04
5675196.0,5324,2023-10-15 17:35:04
5890849.0,5560,2023-10-21 20:14:03
7246572.0,6905,2023-11-07 15:55:06
7121445.0,6749,2023-11-06 18:16:06
7188704.0,6829,2023-11-07 08:11:05
7462310.0,7052,2023-11-08 03:31:04
6004466.0,5665,2023-10-25 14:28:06
5752292.0,5411,2023-10-17 16:23:04
5138991.0,5020,2023-10-09 23:30:04
5832458.0,5507,2023-10-20 10:34:04
6201081.0,5874,2023-10-28 04:09:04
7016965.0,6613,2023-11-05 18:40:04
5944342.0,5613,2023-10-23 19:29:04
5751136.0,5409,2023-10-17 15:35:05
6004466.0,5665,2023-10-25 14:33:04
5668505.0,5314,2023-10-15 11:20:04
5502619.0,5167,2023-10-11 19:35:04
8662846.0,8431,2023-11-11 06:14:04
7544848.0,7117,2023-11-08 11:58:05
6514514.0,6236,2023-10-31 10:12:06
6730175.0,6322,2023-11-02 00:07:05
5818952.0,5495,2023-10-19 22:09:04
5815506.0,5487,2023-10-19 19:08:04
5660045.0,5306,2023-10-14 21:08:04
5534352.0,5184,2023-10-12 10:51:04
5618427.0,5265,2023-10-13 19:00:04
5419217.0,5070,2023-10-10 19:59:05
6215713.0,5888,2023-10-28 09:41:04
6226854.0,5900,2023-10-28 11:38:04
5744815.0,5400,2023-10-17 13:29:05
7219777.0,6863,2023-11-07 12:08:05
6044807.0,5696,2023-10-25 19:42:04
6782279.0,6358,2023-11-02 17:04:04
6870741.0,6446,2023-11-03 20:38:05
5814800.0,5485,2023-10-19 17:56:05
5763368.0,5425,2023-10-17 23:33:04
6881510.0,6462,2023-11-04 03:59:05
6323516.0,6004,2023-10-29 13:01:04
6083020.0,5731,2023-10-26 10:05:05
5593886.0,5232,2023-10-13 09:52:03
7659721.0,7246,2023-11-08 21:41:06
5510656.0,5175,2023-10-11 23:22:04
7122659.0,6751,2023-11-06 18:34:05
5957186.0,5623,2023-10-24 11:48:04
6303010.0,5980,2023-10-29 10:25:05
5956699.0,5622,2023-10-24 10:19:04
5415902.0,5063,2023-10-10 16:58:05
7466036.0,7057,2023-11-08 06:01:05
6505853.0,6227,2023-10-30 23:41:06
6495567.0,6209,2023-10-30 18:09:04
6729753.0,6321,2023-11-01 23:52:05
5753584.0,5412,2023-10-17 17:21:05
5668505.0,5314,2023-10-15 11:19:04
6875451.0,6456,2023-11-03 23:08:04
6489169.0,6201,2023-10-30 15:08:05
7830853.0,7454,2023-11-09 18:33:05
6885040.0,6465,2023-11-04 07:46:05
5634479.0,5281,2023-10-14 11:37:04
6778264.0,6356,2023-11-02 16:55:06
5618153.0,5264,2023-10-13 18:48:04
7074775.0,6680,2023-11-06 13:09:04
5142936.0,5024,2023-10-10 01:26:03
7845250.0,7476,2023-11-09 19:27:04
6489443.0,6202,2023-10-30 16:11:05
6004914.0,5665,2023-10-25 14:54:04
6784458.0,6359,2023-11-02 17:18:05
5785694.0,5451,2023-10-18 17:27:04
5418413.0,5069,2023-10-10 19:40:04
5660177.0,5306,2023-10-14 20:29:04
8662846.0,8431,2023-11-11 04:13:04
5148832.0,5032,2023-10-10 08:13:03
5929791.0,5602,2023-10-23 14:17:05
5546379.0,5195,2023-10-12 14:09:03
6537610.0,6265,2023-10-31 22:23:04
5888146.0,5556,2023-10-21 17:37:04
7000465.0,6588,2023-11-05 14:43:04
5926213.0,5599,2023-10-23 13:09:04
7035629.0,6637,2023-11-06 00:52:04
5607716.0,5248,2023-10-13 13:25:04
5535343.0,5185,2023-10-12 11:32:04
6819391.0,6392,2023-11-03 09:32:06
5950032.0,5619,2023-10-23 23:45:05
5756623.0,5417,2023-10-17 20:00:03
5879104.0,5551,2023-10-21 13:19:04
5548869.0,5197,2023-10-12 14:31:04
5878751.0,5549,2023-10-21 12:03:04
5676958.0,5327,2023-10-15 19:49:04
5671427.0,5317,2023-10-15 14:05:03
7822792.0,7447,2023-11-09 18:17:05
5818952.0,5495,2023-10-19 21:54:04
6383698.0,6079,2023-10-29 19:15:04
6211101.0,5882,2023-10-28 08:31:04
6229077.0,5903,2023-10-28 12:26:04
5649173.0,5295,2023-10-14 16:09:04
5617560.0,5262,2023-10-13 18:22:03
5992953.0,5657,2023-10-25 10:59:04
5817219.0,5491,2023-10-19 20:36:05
6189497.0,5859,2023-10-27 21:34:04
5777054.0,5443,2023-10-18 13:11:04
6498334.0,6211,2023-10-30 19:19:04
5622683.0,5268,2023-10-13 19:40:04
6135766.0,5790,2023-10-27 10:31:04
8663929.0,8432,2023-11-11 21:24:04
6136359.0,5791,2023-10-27 10:52:05
6880868.0,6461,2023-11-04 00:58:05
6201081.0,5874,2023-10-28 03:41:04
6145495.0,5800,2023-10-27 13:15:04
8662846.0,8431,2023-11-11 06:39:05
7766995.0,7369,2023-11-09 14:13:05
7778517.0,7386,2023-11-09 14:58:06
6493162.0,6206,2023-10-30 16:56:05
5944342.0,5613,2023-10-23 19:56:03
7045943.0,6648,2023-11-06 08:56:05
7049390.0,6652,2023-11-06 09:20:06
6873492.0,6454,2023-11-03 22:24:04
6752076.0,6336,2023-11-02 12:44:05
7024070.0,6623,2023-11-05 21:51:05
8664539.0,8432,2023-11-11 17:38:05
7460291.0,7050,2023-11-08 02:40:04
5831000.0,5505,2023-10-20 09:58:05
7019223.0,6618,2023-11-05 20:38:04
6072811.0,5721,2023-10-26 00:41:04
5153023.0,5039,2023-10-10 10:52:04
6503479.0,6225,2023-10-30 22:30:06
6871856.0,6450,2023-11-03 21:34:04
6113145.0,5766,2023-10-26 19:45:04
5671427.0,5317,2023-10-15 13:36:04
7457872.0,7048,2023-11-08 01:34:06
5776780.0,5442,2023-10-18 12:22:05
5831563.0,5506,2023-10-20 10:17:05
5508938.0,5174,2023-10-11 22:21:03
6535422.0,6261,2023-10-31 21:43:05
7060680.0,6666,2023-11-06 11:12:05
7473269.0,7068,2023-11-08 07:56:05
4884829.0,4692,2023-10-08 22:44:03
8504226.0,8266,2023-11-10 23:04:05
6875451.0,6456,2023-11-03 23:20:04
6776170.0,6355,2023-11-02 16:45:05
6752007.0,6336,2023-11-02 12:27:05
5808733.0,5479,2023-10-19 14:04:04
5142398.0,5023,2023-10-10 00:32:03
6784866.0,6360,2023-11-02 17:37:05
7204797.0,6843,2023-11-07 10:00:05
6899613.0,6480,2023-11-04 11:07:05
6529561.0,6255,2023-10-31 19:05:05
6154739.0,5814,2023-10-27 15:38:06
7271184.0,6935,2023-11-07 19:12:05
8033533.0,7718,2023-11-10 13:03:04
5553472.0,5200,2023-10-12 15:00:03
5818952.0,5495,2023-10-19 22:47:04
6882469.0,6464,2023-11-04 07:12:05
5602995.0,5242,2023-10-13 11:23:04
7050175.0,6654,2023-11-06 09:40:05
5785968.0,5452,2023-10-18 17:40:04
5639204.0,5286,2023-10-14 13:52:04
5756623.0,5417,2023-10-17 19:55:04
6001493.0,5663,2023-10-25 13:28:04
7874887.0,7525,2023-11-09 21:41:05
5779931.0,5446,2023-10-18 14:46:05
5970840.0,5635,2023-10-24 14:11:04
5788961.0,5455,2023-10-18 19:24:04
6369039.0,6061,2023-10-29 17:51:04
6036815.0,5693,2023-10-25 18:51:50
5788961.0,5455,2023-10-18 18:57:04
5878257.0,5549,2023-10-21 11:51:04
6199798.0,5873,2023-10-28 02:23:04
7246819.0,6906,2023-11-07 15:59:05
5890849.0,5560,2023-10-21 20:12:03
6076048.0,5723,2023-10-26 02:57:04
5960525.0,5628,2023-10-24 12:50:04
3654774.0,3295,2023-10-07 17:06:04
5807396.0,5475,2023-10-19 13:05:04
6201724.0,5875,2023-10-28 04:57:05
7667000.0,7249,2023-11-08 22:10:06
5841187.0,5513,2023-10-20 12:48:04
5579671.0,5222,2023-10-12 22:00:04
5936249.0,5607,2023-10-23 16:41:04
6303010.0,5980,2023-10-29 10:18:04
5806833.0,5474,2023-10-19 12:27:04
6841281.0,6415,2023-11-03 13:47:04
6119706.0,5773,2023-10-26 21:25:05
6887607.0,6466,2023-11-04 09:16:05
6207716.0,5879,2023-10-28 08:05:04
6533673.0,6257,2023-10-31 20:34:04
7167455.0,6812,2023-11-06 23:28:05
8101493.0,7800,2023-11-10 15:38:08
6309383.0,5989,2023-10-29 11:34:05
7465261.0,7056,2023-11-08 05:29:04
5865709.0,5536,2023-10-20 18:38:04
7014214.0,6609,2023-11-05 18:10:05
6489443.0,6202,2023-10-30 15:50:05
5812795.0,5484,2023-10-19 17:08:04
7611987.0,7193,2023-11-08 17:48:07
5478150.0,5133,2023-10-11 10:51:04
5438946.0,5093,2023-10-10 21:54:03
5856567.0,5526,2023-10-20 15:22:05
6138364.0,5792,2023-10-27 11:07:04
6138364.0,5792,2023-10-27 11:05:05
8163643.0,7903,2023-11-10 18:43:05
5888304.0,5556,2023-10-21 17:58:04
5798031.0,5463,2023-10-18 21:53:05
5576591.0,5219,2023-10-12 20:14:03
5656805.0,5303,2023-10-14 18:23:04
6076337.0,5723,2023-10-26 04:14:05
5930686.0,5603,2023-10-23 14:27:04
8664728.0,8432,2023-11-11 20:58:04
6517405.0,6242,2023-10-31 11:53:05
6122792.0,5775,2023-10-26 22:22:05
6080820.0,5730,2023-10-26 09:01:04
5865709.0,5536,2023-10-20 18:39:04
5488571.0,5153,2023-10-11 16:09:04
5477076.0,5130,2023-10-11 10:04:04
5671701.0,5318,2023-10-15 15:24:04
5786956.0,5454,2023-10-18 18:39:03
5656805.0,5303,2023-10-14 18:32:04
5700777.0,5359,2023-10-16 13:54:05
7566417.0,7135,2023-11-08 13:39:05
6437792.0,6142,2023-10-29 21:56:04
5618153.0,5264,2023-10-13 18:46:04
5867768.0,5538,2023-10-20 21:08:04
4702833.0,4455,2023-10-08 20:35:04
5753584.0,5412,2023-10-17 17:37:05
8103776.0,7807,2023-11-10 15:47:07
5534671.0,5184,2023-10-12 10:59:04
5153023.0,5039,2023-10-10 10:54:04
5657079.0,5304,2023-10-14 19:10:04
6492951.0,6206,2023-10-30 16:51:04
6161679.0,5825,2023-10-27 17:46:04
5727757.0,5379,2023-10-16 21:17:04
5634479.0,5281,2023-10-14 11:39:04
7141363.0,6776,2023-11-06 20:23:05
3562842.0,3208,2023-10-07 15:25:04
7000191.0,6587,2023-11-05 14:40:04
6494843.0,6209,2023-10-30 17:40:05
7032684.0,6632,2023-11-05 23:14:04
6638950.0,6292,2023-11-01 15:21:05
6026665.0,5682,2023-10-25 17:41:04
5923511.0,5597,2023-10-23 12:25:04
5794799.0,5460,2023-10-18 21:13:04
6089168.0,5742,2023-10-26 12:38:04
5753584.0,5412,2023-10-17 17:36:04
6265810.0,5942,2023-10-28 19:47:04
7085866.0,6695,2023-11-06 14:48:06
7993331.0,7675,2023-11-10 11:11:04
5490576.0,5154,2023-10-11 16:28:04
3545957.0,3184,2023-10-07 15:03:04
6762307.0,6344,2023-11-02 13:51:05
5594296.0,5232,2023-10-13 10:12:03
5142936.0,5024,2023-10-10 03:10:04
5144242.0,5027,2023-10-10 05:38:04
7246853.0,6906,2023-11-07 16:08:05
7845524.0,7477,2023-11-09 19:29:05
6552970.0,6276,2023-11-01 10:52:04
8568625.0,8329,2023-11-10 23:34:04
8662846.0,8431,2023-11-11 09:34:04
5967365.0,5633,2023-10-24 13:55:04
5661718.0,5306,2023-10-14 23:15:04
5482421.0,5143,2023-10-11 12:47:04
5671701.0,5318,2023-10-15 14:18:04
6066184.0,5713,2023-10-25 22:27:04
7760546.0,7362,2023-11-09 13:29:05
6926192.0,6507,2023-11-04 16:53:05
6672729.0,6300,2023-11-01 17:50:05
5920276.0,5591,2023-10-22 23:38:04
7178359.0,6821,2023-11-07 01:28:05
8511948.0,8271,2023-11-10 23:09:05
5144242.0,5027,2023-10-10 05:24:03
5561971.0,5208,2023-10-12 16:39:03
5756045.0,5415,2023-10-17 18:11:05
6157880.0,5819,2023-10-27 16:36:05
7467551.0,7059,2023-11-08 06:30:04
7858100.0,7501,2023-11-09 20:50:06
6076048.0,5723,2023-10-26 03:35:04
6316713.0,5996,2023-10-29 12:22:04
6839249.0,6414,2023-11-03 13:31:04
5806833.0,5474,2023-10-19 12:12:04
6198347.0,5870,2023-10-28 00:48:04
5977457.0,5645,2023-10-24 18:22:05
5146218.0,5031,2023-10-10 07:19:03
5756544.0,5416,2023-10-17 19:18:04
5776780.0,5442,2023-10-18 12:37:04
6128936.0,5783,2023-10-27 08:05:04
5659858.0,5306,2023-10-14 19:39:04
6077049.0,5724,2023-10-26 06:08:04
5508170.0,5171,2023-10-11 21:05:03
5472939.0,5126,2023-10-11 09:26:04
5504368.0,5170,2023-10-11 20:39:04
7181927.0,6823,2023-11-07 02:41:04
5161224.0,5049,2023-10-10 13:41:04
7020425.0,6616,2023-11-05 19:20:05
6122623.0,5775,2023-10-26 22:16:04
5788961.0,5455,2023-10-18 18:55:04
6789702.0,6364,2023-11-02 20:02:04
6661344.0,6296,2023-11-01 16:21:06
5151060.0,5037,2023-10-10 10:06:04
5954752.0,5621,2023-10-24 09:30:04
5641056.0,5289,2023-10-14 14:44:04
5815595.0,5488,2023-10-19 19:19:05
5957265.0,5624,2023-10-24 11:53:03
6867900.0,6444,2023-11-03 19:28:04
7130992.0,6765,2023-11-06 19:25:05
7024070.0,6623,2023-11-05 21:50:04
5863977.0,5532,2023-10-20 17:59:04
6215713.0,5888,2023-10-28 09:47:04
6749807.0,6332,2023-11-02 10:59:04
7021415.0,6618,2023-11-05 19:52:05
5927204.0,5600,2023-10-23 13:22:04
5570573.0,5213,2023-10-12 18:50:03
6495567.0,6209,2023-10-30 18:12:05
6882469.0,6464,2023-11-04 07:10:05
5606048.0,5245,2023-10-13 12:20:04
5709063.0,5366,2023-10-16 17:50:04
7480525.0,7073,2023-11-08 08:35:04
6077049.0,5724,2023-10-26 06:14:04
7010226.0,6604,2023-11-05 17:23:05
5660045.0,5306,2023-10-14 21:10:04
5760360.0,5423,2023-10-17 22:24:03
6074043.0,5722,2023-10-26 02:28:04
7836205.0,7460,2023-11-09 18:47:06
5632306.0,5279,2023-10-14 11:13:04
3724126.0,3378,2023-10-07 18:47:04
6197061.0,5870,2023-10-27 23:07:05
6881221.0,6462,2023-11-04 03:14:04
5143386.0,5025,2023-10-10 03:18:04
8662846.0,8431,2023-11-11 06:38:05
6279478.0,5957,2023-10-28 23:21:04
5785878.0,5452,2023-10-18 17:53:04
5632306.0,5279,2023-10-14 10:31:04
5490850.0,5155,2023-10-11 17:01:04
8662846.0,8431,2023-11-11 06:57:05
7238208.0,6888,2023-11-07 14:24:05
5702997.0,5361,2023-10-16 15:20:04
5622957.0,5269,2023-10-13 21:16:04
6352728.0,6038,2023-10-29 16:04:04
8664191.0,8432,2023-11-11 13:14:04
5151667.0,5038,2023-10-10 10:36:04
5983326.0,5648,2023-10-24 21:32:04
6253320.0,5931,2023-10-28 16:26:05
6666373.0,6299,2023-11-01 17:18:05
6881221.0,6462,2023-11-04 01:19:05
5980220.0,5646,2023-10-24 19:29:03
6383698.0,6079,2023-10-29 19:12:04
5934411.0,5606,2023-10-23 15:37:04
6077049.0,5724,2023-10-26 06:40:04
8664728.0,8432,2023-11-11 19:00:05
6128662.0,5782,2023-10-27 07:42:06
5818952.0,5495,2023-10-19 22:50:04
6273714.0,5950,2023-10-28 22:06:04
5865709.0,5536,2023-10-20 18:44:04
6776091.0,6355,2023-11-02 16:39:05
6988316.0,6572,2023-11-05 12:45:04
5866719.0,5538,2023-10-20 19:35:04
6562798.0,6289,2023-11-01 14:46:06
5502619.0,5167,2023-10-11 19:37:04
6317608.0,5997,2023-10-29 12:32:04
5805938.0,5473,2023-10-19 11:27:04
3635409.0,3277,2023-10-07 16:50:04
5747201.0,5403,2023-10-17 14:12:04
5807396.0,5475,2023-10-19 12:45:04
5868768.0,5539,2023-10-20 21:26:04
5490576.0,5154,2023-10-11 16:16:04
7056558.0,6660,2023-11-06 10:44:05
5638705.0,5285,2023-10-14 13:22:04
6562479.0,6289,2023-11-01 14:40:08
5837912.0,5512,2023-10-20 11:23:04
6556790.0,6278,2023-11-01 11:57:06
6238858.0,5917,2023-10-28 13:40:04
6045371.0,5697,2023-10-25 19:48:04
6832702.0,6409,2023-11-03 11:59:08
5622957.0,5269,2023-10-13 21:13:03
6527085.0,6252,2023-10-31 18:03:06
6533673.0,6257,2023-10-31 20:32:04
5809086.0,5480,2023-10-19 14:06:04
5498015.0,5164,2023-10-11 18:39:04
5960844.0,5628,2023-10-24 13:04:04
5488571.0,5153,2023-10-11 15:24:05
6696001.0,6308,2023-11-01 20:03:05
4921632.0,4733,2023-10-08 22:58:04
5536602.0,5187,2023-10-12 12:20:04
6233389.0,5912,2023-10-28 13:06:04
6484873.0,6195,2023-10-30 11:39:04
6512095.0,6235,2023-10-31 09:33:05
6041777.0,5695,2023-10-25 19:23:04
