DateTime,RaisedAmount
2023-10-12 12:27:12,5538339.0
2023-10-12 12:40:27,5538903.0
2023-10-12 12:47:35,5540908.0
2023-10-12 12:53:42,5541318.0
2023-10-12 13:01:52,5541487.0
2023-10-12 13:16:09,5542017.0
2023-10-12 13:33:29,5542580.0
2023-10-12 13:45:43,5542854.0
2023-10-12 13:52:52,5543264.0
2023-10-12 13:57:58,5545269.0
2023-10-12 14:00:00,5546379.0
2023-10-12 14:10:12,5547489.0
2023-10-12 14:26:31,5547974.0
2023-10-12 14:29:35,5548869.0
2023-10-12 14:46:54,5549188.0
2023-10-12 14:53:01,5549462.0
2023-10-12 14:57:06,5551467.0
2023-10-12 14:58:07,5553472.0
2023-10-12 15:03:13,5553561.0
2023-10-12 15:11:23,5553850.0
2023-10-12 15:14:26,5554308.0
2023-10-12 15:18:31,5556313.0
2023-10-12 15:21:35,5555828.0
2023-10-12 15:25:39,5556102.0
2023-10-12 15:26:41,5556376.0
2023-10-12 15:41:58,5556786.0
2023-10-12 15:46:03,5557196.0
2023-10-12 15:54:12,5557606.0
2023-10-12 16:02:21,5560219.0
2023-10-12 16:07:27,5561329.0
2023-10-12 16:21:44,5561408.0
2023-10-12 16:39:05,5561971.0
2023-10-12 17:00:32,5561486.0
2023-10-12 17:01:33,5561775.0
2023-10-12 17:05:38,5562094.0
2023-10-12 17:11:45,5563204.0
2023-10-12 17:15:49,5565122.0
2023-10-12 17:32:11,5567127.0
2023-10-12 17:35:15,5566808.0
2023-10-12 17:42:23,5567127.0
2023-10-12 17:46:28,5567612.0
2023-10-12 17:47:29,5567901.0
2023-10-12 18:08:55,5568175.0
2023-10-12 18:19:07,5568449.0
2023-10-12 18:29:18,5568859.0
2023-10-12 18:37:28,5569754.0
2023-10-12 18:42:34,5569965.0
2023-10-12 18:46:39,5570573.0
2023-10-12 19:05:00,5570892.0
2023-10-12 19:08:03,5572897.0
2023-10-12 19:21:20,5573671.0
2023-10-12 19:30:31,5574644.0
2023-10-12 19:32:33,5574829.0
2023-10-12 19:37:40,5575314.0
2023-10-12 19:41:45,5575724.0
2023-10-12 19:51:58,5576043.0
2023-10-12 20:03:25,5576317.0
2023-10-12 20:04:27,5576591.0
2023-10-12 20:16:42,5576670.0
2023-10-12 20:33:01,5576959.0
2023-10-12 20:36:05,5577233.0
2023-10-12 20:37:06,5577586.0
2023-10-12 20:42:12,5578985.0
2023-10-12 20:45:15,5578500.0
2023-10-12 20:46:16,5579063.0
2023-10-13 09:37:21,5593886.0
2023-10-13 23:37:36,5624933.0
2023-10-14 10:27:33,5631987.0
2023-10-14 10:29:59,5632306.0
2023-10-14 11:13:54,5632474.0
2023-10-14 11:20:02,5634479.0
2023-10-14 12:13:08,5634753.0
2023-10-14 12:31:31,5635238.0
2023-10-14 12:35:36,5635648.0
2023-10-14 12:45:50,5635727.0
2023-10-14 12:49:55,5636001.0
2023-10-14 12:56:03,5638006.0
2023-10-14 12:59:07,5638416.0
2023-10-14 13:03:13,5638705.0
2023-10-14 13:28:46,5639115.0
2023-10-14 13:41:02,5639204.0
2023-10-14 13:56:21,5639478.0
2023-10-14 14:21:54,5640282.0
2023-10-14 14:33:08,5640845.0
2023-10-14 14:39:16,5641056.0
2023-10-14 14:45:24,5641664.0
2023-10-14 14:53:34,5641983.0
2023-10-14 15:04:48,5644675.0
2023-10-14 15:06:51,5644949.0
2023-10-14 15:22:09,5645268.0
2023-10-14 15:26:15,5645678.0
2023-10-14 15:32:22,5645997.0
2023-10-14 15:33:24,5646407.0
2023-10-14 15:38:30,5646892.0
2023-10-14 15:48:43,5648395.0
2023-10-14 15:59:57,5648474.0
2023-10-14 16:06:05,5648763.0
2023-10-14 16:08:08,5649173.0
2023-10-14 16:12:13,5649492.0
2023-10-14 16:24:28,5649811.0
2023-10-14 16:29:35,5649890.0
2023-10-14 16:30:36,5649969.0
2023-10-14 16:35:42,5650243.0
2023-10-14 17:00:14,5650851.0
2023-10-14 17:13:30,5651746.0
2023-10-14 17:29:51,5652156.0
2023-10-14 17:33:56,5652475.0
2023-10-14 17:35:58,5654480.0
2023-10-14 17:46:11,5655528.0
2023-10-14 17:48:13,5655713.0
2023-10-14 17:54:22,5655987.0
2023-10-14 18:05:35,5656076.0
2023-10-14 18:13:45,5656805.0
2023-10-14 18:54:36,5657079.0
2023-10-14 19:17:03,5659084.0
2023-10-14 19:21:08,5659569.0
2023-10-14 19:34:24,5659858.0
2023-10-14 19:58:55,5660177.0
2023-10-14 20:32:37,5659692.0
2023-10-14 21:06:17,5660045.0
2023-10-14 21:33:50,5660364.0
2023-10-14 21:34:51,5660045.0
2023-10-14 21:57:18,5661155.0
2023-10-14 22:02:25,5661718.0
2023-10-15 11:04:20,5668152.0
2023-10-15 11:09:36,5668505.0
2023-10-15 11:28:00,5668858.0
2023-10-15 12:57:44,5668937.0
2023-10-15 13:05:54,5670942.0
2023-10-15 13:18:09,5671427.0
2023-10-15 14:10:15,5671701.0
2023-10-15 16:12:49,5672811.0
2023-10-15 16:25:03,5672979.0
2023-10-15 16:34:14,5673389.0
2023-10-15 16:36:16,5673558.0
2023-10-15 16:54:39,5674043.0
2023-10-15 17:14:02,5674132.0
2023-10-15 17:17:05,5674301.0
2023-10-15 17:21:10,5675196.0
2023-10-15 18:56:11,5676410.0
2023-10-15 19:38:06,5676684.0
2023-10-15 19:39:08,5676958.0
2023-10-15 20:43:28,5677853.0
2023-10-15 20:46:32,5678416.0
2023-10-15 21:10:04,5678794.0
2023-10-15 21:22:21,5679068.0
2023-10-15 21:31:33,5679342.0
2023-10-15 21:58:06,5679695.0
2023-10-15 22:09:20,5679969.0
2023-10-16 12:32:24,5696799.0
2023-10-16 14:42:28,5702997.0
2023-10-16 15:36:37,5704107.0
2023-10-16 15:38:40,5704381.0
2023-10-16 15:49:54,5704700.0
2023-10-16 17:12:50,5706705.0
2023-10-16 17:34:16,5708789.0
2023-10-16 17:36:19,5709063.0
2023-10-16 17:58:47,5711068.0
2023-10-16 18:11:02,5711342.0
2023-10-16 18:12:03,5711421.0
2023-10-16 18:34:29,5711740.0
2023-10-16 18:37:33,5712514.0
2023-10-16 18:53:52,5714519.0
2023-10-17 11:13:53,5742581.0
2023-10-17 11:42:09,5743174.0
2023-10-17 11:52:21,5743767.0
2023-10-17 12:46:29,5744330.0
2023-10-17 13:13:01,5744815.0
2023-10-17 13:43:39,5745300.0
2023-10-17 13:48:45,5745619.0
2023-10-17 13:51:49,5745698.0
2023-10-17 14:09:09,5747201.0
2023-10-17 14:16:18,5747554.0
2023-10-17 14:17:19,5748039.0
2023-10-17 14:30:34,5748358.0
2023-10-17 14:37:43,5748447.0
2023-10-17 14:48:57,5748857.0
2023-10-17 15:03:15,5749967.0
2023-10-17 15:13:27,5750452.0
2023-10-17 15:18:34,5750726.0
2023-10-17 15:29:47,5751136.0
2023-10-17 15:37:57,5751744.0
2023-10-17 16:16:46,5752292.0
2023-10-17 16:36:11,5752702.0
2023-10-17 16:38:13,5753310.0
2023-10-17 16:46:23,5753584.0
2023-10-17 17:43:35,5753903.0
2023-10-17 17:48:42,5755072.0
2023-10-17 17:49:43,5755361.0
2023-10-17 17:50:44,5755771.0
2023-10-17 17:54:49,5756045.0
2023-10-17 18:46:51,5756134.0
2023-10-17 19:09:18,5756544.0
2023-10-17 19:28:44,5756623.0
2023-10-17 20:07:31,5756942.0
2023-10-17 20:14:39,5757261.0
2023-10-17 20:33:01,5757350.0
2023-10-17 20:41:10,5759383.0
2023-10-17 21:00:35,5759702.0
2023-10-17 21:08:45,5760070.0
2023-10-17 21:53:39,5760149.0
2023-10-17 21:54:40,5760360.0
2023-10-17 22:47:45,5761880.0
2023-10-17 22:51:53,5762775.0
2023-10-17 22:53:55,5763094.0
2023-10-17 23:14:20,5763368.0
2023-10-17 23:42:20,5763687.0
2023-10-18 10:15:51,5768362.0
2023-10-18 10:34:46,5769244.0
2023-10-18 10:38:51,5771857.0
2023-10-18 10:42:11,5772752.0
2023-10-18 10:54:26,5772841.0
2023-10-18 11:03:38,5773540.0
2023-10-18 11:41:25,5773859.0
2023-10-18 11:48:33,5774133.0
2023-10-18 12:03:52,5774407.0
2023-10-18 12:04:53,5774486.0
2023-10-18 12:12:01,5776780.0
2023-10-18 13:00:01,5777054.0
2023-10-18 13:14:19,5779378.0
2023-10-18 13:37:48,5779563.0
2023-10-18 13:43:55,5779852.0
2023-10-18 14:00:16,5779931.0
2023-10-18 15:00:19,5780341.0
2023-10-18 15:08:29,5780751.0
2023-10-18 15:12:34,5781861.0
2023-10-18 15:17:40,5781940.0
2023-10-18 15:44:11,5782259.0
2023-10-18 15:55:25,5782822.0
2023-10-18 16:11:21,5783141.0
2023-10-18 16:19:32,5783415.0
2023-10-18 17:00:23,5785420.0
2023-10-18 17:02:25,5785694.0
2023-10-18 17:31:01,5785968.0
2023-10-18 17:43:15,5786321.0
2023-10-18 17:48:22,5785878.0
2023-10-18 18:04:42,5786363.0
2023-10-18 18:29:12,5786637.0
2023-10-18 18:34:18,5786956.0
2023-10-18 18:52:41,5788961.0
2023-10-18 19:26:22,5789371.0
2023-10-18 19:40:39,5790481.0
2023-10-18 20:03:35,5790570.0
2023-10-18 20:10:44,5790844.0
2023-10-18 20:11:46,5790755.0
2023-10-18 20:13:48,5791029.0
2023-10-18 20:39:19,5792122.0
2023-10-18 20:56:17,5794127.0
2023-10-18 21:05:32,5794480.0
2023-10-18 21:08:35,5794799.0
2023-10-18 21:24:56,5795118.0
2023-10-18 21:26:58,5795471.0
2023-10-18 21:30:02,5796991.0
2023-10-18 21:35:08,5797344.0
2023-10-18 21:41:16,5797633.0
2023-10-18 21:45:21,5797952.0
2023-10-18 21:48:25,5798031.0
2023-10-18 21:55:34,5798350.0
2023-10-18 21:56:35,5798429.0
2023-10-18 22:05:48,5798718.0
2023-10-18 22:06:49,5798887.0
2023-10-18 22:09:53,5799297.0
2023-10-19 09:18:36,5803477.0
2023-10-19 09:55:27,5804646.0
2023-10-19 10:28:08,5804935.0
2023-10-19 11:01:49,5805209.0
2023-10-19 11:08:57,5805619.0
2023-10-19 11:11:00,5805938.0
2023-10-19 11:49:49,5806833.0
2023-10-19 12:43:27,5807122.0
2023-10-19 12:44:28,5807396.0
2023-10-19 13:16:53,5807670.0
2023-10-19 13:34:13,5807959.0
2023-10-19 13:45:27,5808248.0
2023-10-19 13:46:28,5808733.0
2023-10-19 14:05:53,5809086.0
2023-10-19 14:19:09,5809360.0
2023-10-19 14:34:28,5809634.0
2023-10-19 14:47:45,5811639.0
2023-10-19 15:00:00,5812247.0
2023-10-19 16:25:49,5812521.0
2023-10-19 16:37:03,5812795.0
2023-10-19 17:41:08,5814800.0
2023-10-19 18:17:36,5815153.0
2023-10-19 18:36:01,5815506.0
2023-10-19 19:09:45,5815595.0
2023-10-19 19:34:15,5816080.0
2023-10-19 19:45:29,5816565.0
2023-10-19 20:21:13,5817050.0
2023-10-19 20:32:27,5817219.0
2023-10-19 20:53:55,5817629.0
2023-10-19 21:22:15,5817708.0
2023-10-19 21:30:26,5817982.0
2023-10-19 21:35:32,5818467.0
2023-10-19 21:44:43,5818952.0
2023-10-19 23:06:21,5819305.0
2023-10-20 09:21:26,5828924.0
2023-10-20 09:25:45,5829243.0
2023-10-20 09:28:49,5830138.0
2023-10-20 09:30:51,5830548.0
2023-10-20 09:39:01,5830822.0
2023-10-20 09:48:13,5831000.0
2023-10-20 10:04:34,5831563.0
2023-10-20 10:22:57,5831973.0
2023-10-20 10:26:02,5832458.0
2023-10-20 10:39:17,5833021.0
2023-10-20 10:52:33,5833295.0
2023-10-20 10:58:41,5833384.0
2023-10-20 11:11:57,5836328.0
2023-10-20 11:14:00,5836647.0
2023-10-20 11:17:04,5837000.0
2023-10-20 11:18:05,5837267.0
2023-10-20 11:20:07,5837734.0
2023-10-20 11:21:09,5837912.0
2023-10-20 11:31:22,5839917.0
2023-10-20 11:50:48,5840006.0
2023-10-20 12:16:19,5840191.0
2023-10-20 12:28:35,5840601.0
2023-10-20 12:33:41,5840690.0
2023-10-20 12:36:44,5841187.0
2023-10-20 12:57:59,5841276.0
2023-10-20 12:59:01,5841565.0
2023-10-20 13:00:02,5841634.0
2023-10-20 13:01:03,5841723.0
2023-10-20 13:03:06,5842039.0
2023-10-20 13:06:09,5842108.0
2023-10-20 13:07:11,5843569.0
2023-10-20 13:11:16,5843780.0
2023-10-20 13:12:18,5843849.0
2023-10-20 13:15:21,5844007.0
2023-10-20 13:19:26,5844145.0
2023-10-20 13:21:29,5844392.0
2023-10-20 13:22:30,5844461.0
2023-10-20 13:25:34,5844550.0
2023-10-20 13:31:41,5844960.0
2023-10-20 13:36:47,5846965.0
2023-10-20 13:38:49,5847034.0
2023-10-20 13:39:51,5847308.0
2023-10-20 13:41:53,5847486.0
2023-10-20 13:43:56,5847575.0
2023-10-20 13:44:57,5847985.0
2023-10-20 13:46:59,5848123.0
2023-10-20 13:51:05,5848686.0
2023-10-20 14:04:20,5848824.0
2023-10-20 14:07:24,5848893.0
2023-10-20 14:11:29,5849140.0
2023-10-20 14:16:35,5851145.0
2023-10-20 14:17:36,5852502.0
2023-10-20 14:18:37,5852987.0
2023-10-20 14:20:40,5853545.0
2023-10-20 14:23:43,5853693.0
2023-10-20 14:25:46,5853782.0
2023-10-20 14:28:50,5853871.0
2023-10-20 14:39:03,5854356.0
2023-10-20 14:47:13,5854603.0
2023-10-20 14:48:14,5854991.0
2023-10-20 14:51:18,5855557.0
2023-10-20 14:55:23,5855784.0
2023-10-20 14:59:28,5856031.0
2023-10-20 15:00:29,5856278.0
2023-10-20 15:05:36,5856567.0
2023-10-20 15:25:00,5856636.0
2023-10-20 15:29:05,5857202.0
2023-10-20 15:30:07,5857360.0
2023-10-20 15:31:08,5857449.0
2023-10-20 15:46:28,5857607.0
2023-10-20 16:10:00,5857676.0
2023-10-20 16:12:02,5857923.0
2023-10-20 16:14:05,5858081.0
2023-10-20 16:27:24,5858170.0
2023-10-20 16:31:30,5858523.0
2023-10-20 16:32:31,5858592.0
2023-10-20 16:37:38,5858681.0
2023-10-20 16:44:47,5858849.0
2023-10-20 16:52:58,5859123.0
2023-10-20 16:53:59,5859212.0
2023-10-20 16:59:06,5859370.0
2023-10-20 17:04:12,5859617.0
2023-10-20 17:09:18,5859686.0
2023-10-20 17:17:29,5861691.0
2023-10-20 17:26:40,5861869.0
2023-10-20 17:36:53,5861958.0
2023-10-20 17:44:03,5862368.0
2023-10-20 17:46:05,5863478.0
2023-10-20 17:50:10,5863567.0
2023-10-20 17:55:17,5863977.0
2023-10-20 18:00:23,5864056.0
2023-10-20 18:08:04,5864125.0
2023-10-20 18:09:07,5864214.0
2023-10-20 18:10:09,5865109.0
2023-10-20 18:14:14,5865462.0
2023-10-20 18:33:39,5865709.0
2023-10-20 18:47:56,5865778.0
2023-10-20 19:01:13,5865867.0
2023-10-20 19:08:22,5865936.0
2023-10-20 19:17:34,5866294.0
2023-10-20 19:30:50,5866383.0
2023-10-20 19:33:54,5866630.0
2023-10-20 19:34:55,5866719.0
2023-10-20 19:50:14,5866788.0
2023-10-20 19:54:19,5866857.0
2023-10-20 20:01:28,5866946.0
2023-10-20 20:02:29,5867015.0
2023-10-20 20:04:31,5867104.0
2023-10-20 20:24:56,5867242.0
2023-10-20 20:46:21,5867311.0
2023-10-20 20:59:38,5867380.0
2023-10-20 21:00:39,5867449.0
2023-10-20 21:06:47,5867768.0
2023-10-20 21:10:52,5868247.0
2023-10-20 21:14:57,5868521.0
2023-10-20 21:23:06,5868768.0
2023-10-20 21:41:27,5869342.0
2023-10-20 21:50:37,5869500.0
2023-10-20 21:51:38,5869589.0
2023-10-20 21:53:41,5869658.0
2023-10-20 21:55:43,5869747.0
2023-10-20 21:56:44,5869826.0
2023-10-20 22:03:53,5870311.0
2023-10-20 22:12:03,5870400.0
2023-10-20 22:14:05,5870469.0
2023-10-20 22:15:06,5870558.0
2023-10-20 22:28:22,5870637.0
2023-10-20 22:38:34,5870911.0
2023-10-20 22:51:49,5870980.0
2023-10-20 22:53:52,5871069.0
2023-10-20 23:18:20,5871388.0
2023-10-20 23:29:33,5872283.0
2023-10-20 23:32:37,5872572.0
2023-10-21 00:05:15,5872819.0
2023-10-21 00:08:18,5872888.0
2023-10-21 00:37:52,5873046.0
2023-10-21 00:38:53,5874299.0
2023-10-21 00:39:54,5874746.0
2023-10-21 10:35:02,5877709.0
2023-10-21 15:00:00,5884880.0
2023-10-21 16:18:51,5886141.0
2023-10-21 16:20:54,5888146.0
2023-10-21 17:48:40,5888304.0
2023-10-21 18:20:18,5888393.0
2023-10-21 18:40:43,5888462.0
2023-10-21 18:51:57,5888751.0
2023-10-21 18:52:58,5889861.0
2023-10-21 18:54:00,5890283.0
2023-10-21 18:56:02,5890451.0
2023-10-21 19:21:33,5890530.0
2023-10-21 19:41:57,5890849.0
2023-10-21 20:23:47,5891123.0
2023-10-21 21:22:58,5891412.0
2023-10-21 21:40:19,5891570.0
2023-10-21 21:41:20,5891659.0
2023-10-22 22:08:15,5916720.0
2023-10-22 22:58:42,5916799.0
2023-10-22 22:59:44,5917118.0
2023-10-22 23:00:45,5917207.0
2023-10-22 23:02:47,5917526.0
2023-10-22 23:21:09,5917904.0
2023-10-22 23:28:17,5918467.0
2023-10-22 23:29:19,5920276.0
2023-10-23 08:50:19,5920423.0
2023-10-23 09:05:00,5920492.0
2023-10-23 09:07:02,5920581.0
2023-10-23 09:21:21,5920660.0
2023-10-23 09:30:32,5920934.0
2023-10-23 09:34:37,5921253.0
2023-10-23 09:38:42,5921596.0
2023-10-23 09:58:07,5922006.0
2023-10-23 10:46:05,5922491.0
2023-10-23 10:51:12,5922560.0
2023-10-23 11:57:06,5922629.0
2023-10-23 12:00:09,5923195.0
2023-10-23 12:11:22,5923333.0
2023-10-23 12:13:24,5923511.0
2023-10-23 12:33:49,5923580.0
2023-10-23 12:34:50,5923669.0
2023-10-23 12:37:54,5924643.0
2023-10-23 12:51:10,5925447.0
2023-10-23 12:52:11,5926213.0
2023-10-23 13:10:32,5926302.0
2023-10-23 13:11:33,5926796.0
2023-10-23 13:15:38,5927204.0
2023-10-23 13:23:48,5927293.0
2023-10-23 13:39:06,5927540.0
2023-10-23 13:40:08,5927950.0
2023-10-23 13:55:27,5928039.0
2023-10-23 13:59:32,5928197.0
2023-10-23 14:12:49,5928607.0
2023-10-23 14:13:51,5929791.0
2023-10-23 14:23:03,5930686.0
2023-10-23 14:46:31,5931250.0
2023-10-23 14:53:39,5931319.0
2023-10-23 15:02:50,5933324.0
2023-10-23 15:04:52,5933734.0
2023-10-23 15:06:55,5934023.0
2023-10-23 15:26:18,5934411.0
2023-10-23 15:39:34,5934500.0
2023-10-23 15:46:43,5934638.0
2023-10-23 15:47:44,5934991.0
2023-10-23 15:48:46,5935070.0
2023-10-23 16:05:05,5936180.0
2023-10-23 16:28:33,5936249.0
2023-10-23 16:54:03,5938254.0
2023-10-23 17:01:12,5938739.0
2023-10-23 17:09:22,5940744.0
2023-10-23 17:19:34,5941063.0
2023-10-23 17:33:52,5941221.0
2023-10-23 18:10:39,5941540.0
2023-10-23 18:14:44,5941698.0
2023-10-23 18:20:51,5942262.0
2023-10-23 18:36:09,5942670.0
2023-10-23 18:41:16,5942959.0
2023-10-23 18:44:19,5943048.0
2023-10-23 18:45:20,5943436.0
2023-10-23 19:16:58,5943725.0
2023-10-23 19:18:00,5943883.0
2023-10-23 19:23:06,5944068.0
2023-10-23 19:28:12,5944342.0
2023-10-23 19:58:48,5944068.0
2023-10-23 19:59:50,5944137.0
2023-10-23 20:20:15,5944453.0
2023-10-23 20:22:17,5944542.0
2023-10-23 20:27:23,5944621.0
2023-10-23 20:56:14,5944690.0
2023-10-23 21:05:26,5945100.0
2023-10-23 21:07:28,5945189.0
2023-10-23 21:11:34,5945258.0
2023-10-23 21:13:36,5945547.0
2023-10-23 21:15:38,5945821.0
2023-10-23 21:21:46,5946110.0
2023-10-23 21:25:51,5946384.0
2023-10-23 21:36:04,5947279.0
2023-10-23 21:46:16,5947553.0
2023-10-23 21:47:18,5947642.0
2023-10-23 21:50:22,5947853.0
2023-10-23 22:07:44,5947922.0
2023-10-23 22:15:54,5948817.0
2023-10-23 22:33:16,5949385.0
2023-10-23 22:42:28,5949674.0
2023-10-23 23:00:51,5949963.0
2023-10-23 23:19:11,5950032.0
2023-10-23 23:48:50,5950190.0
2023-10-24 09:17:45,5954673.0
2023-10-24 09:19:31,5954752.0
2023-10-24 09:36:52,5955179.0
2023-10-24 09:52:10,5956289.0
2023-10-24 09:59:19,5956699.0
2023-10-24 10:24:49,5956778.0
2023-10-24 10:38:06,5956867.0
2023-10-24 11:29:08,5957186.0
2023-10-24 11:51:36,5957265.0
2023-10-24 12:10:59,5957584.0
2023-10-24 12:24:15,5959589.0
2023-10-24 12:27:18,5959908.0
2023-10-24 12:28:19,5959977.0
2023-10-24 12:37:31,5960251.0
2023-10-24 12:42:37,5960525.0
2023-10-24 12:53:51,5960844.0
2023-10-24 13:05:04,5961739.0
2023-10-24 13:08:08,5961808.0
2023-10-24 13:32:37,5962171.0
2023-10-24 13:38:45,5964176.0
2023-10-24 13:42:50,5965360.0
2023-10-24 13:52:01,5967365.0
2023-10-24 13:56:05,5967434.0
2023-10-24 13:57:07,5967503.0
2023-10-24 13:58:08,5968477.0
2023-10-24 14:05:17,5970840.0
2023-10-24 14:15:29,5971159.0
2023-10-24 14:22:40,5971433.0
2023-10-24 14:23:41,5971831.0
2023-10-24 14:30:49,5972048.0
2023-10-24 14:34:54,5972458.0
2023-10-24 14:36:56,5972547.0
2023-10-24 14:57:21,5972705.0
2023-10-24 15:22:52,5972979.0
2023-10-24 15:26:57,5973253.0
2023-10-24 15:32:03,5973572.0
2023-10-24 16:11:52,5973661.0
2023-10-24 16:15:57,5974224.0
2023-10-24 16:31:26,5974498.0
2023-10-24 16:40:39,5974667.0
2023-10-24 16:45:46,5974941.0
2023-10-24 17:08:18,5975020.0
2023-10-24 17:36:53,5975294.0
2023-10-24 17:53:14,5975452.0
2023-10-24 18:22:50,5977457.0
2023-10-24 18:45:17,5977793.0
2023-10-24 18:46:18,5977862.0
2023-10-24 18:51:24,5978151.0
2023-10-24 18:58:33,5978470.0
2023-10-24 19:04:40,5979036.0
2023-10-24 19:05:41,5979931.0
2023-10-24 19:27:07,5980220.0
2023-10-24 19:30:11,5980467.0
2023-10-24 19:40:23,5980741.0
2023-10-24 19:52:38,5980968.0
2023-10-24 20:12:00,5981242.0
2023-10-24 20:27:18,5981321.0
2023-10-24 20:56:53,5983326.0
2023-10-24 21:35:38,5983573.0
2023-10-24 21:42:47,5983662.0
2023-10-24 22:04:13,5985667.0
2023-10-24 22:11:21,5985736.0
2023-10-25 09:04:01,5989131.0
2023-10-25 09:37:22,5989988.0
2023-10-25 09:40:25,5990262.0
2023-10-25 09:52:40,5990581.0
2023-10-25 10:03:54,5990870.0
2023-10-25 10:09:00,5991275.0
2023-10-25 10:13:04,5991868.0
2023-10-25 10:22:15,5992590.0
2023-10-25 10:25:19,5992864.0
2023-10-25 10:34:30,5992953.0
2023-10-25 11:23:28,5994063.0
2023-10-25 11:24:29,5994152.0
2023-10-25 11:41:50,5994241.0
2023-10-25 11:42:51,5994804.0
2023-10-25 11:45:54,5995078.0
2023-10-25 12:03:16,5995488.0
2023-10-25 12:10:25,5997493.0
2023-10-25 12:20:37,5997704.0
2023-10-25 12:31:51,5999998.0
2023-10-25 12:35:55,6000087.0
2023-10-25 12:58:23,6000653.0
2023-10-25 13:17:46,6000927.0
2023-10-25 13:26:57,6001493.0
2023-10-25 13:34:05,6001562.0
2023-10-25 13:37:09,6003567.0
2023-10-25 13:40:13,6003930.0
2023-10-25 13:46:21,6004019.0
2023-10-25 14:12:52,6004308.0
2023-10-25 14:26:09,6004466.0
2023-10-25 14:37:24,6004624.0
2023-10-25 14:39:26,6004703.0
2023-10-25 14:48:38,6004914.0
2023-10-25 15:02:55,6005194.0
2023-10-25 15:05:58,6005468.0
2023-10-25 15:07:00,6007473.0
2023-10-25 15:09:02,6007747.0
2023-10-25 15:13:07,6007816.0
2023-10-25 15:17:13,6008711.0
2023-10-25 15:18:14,6009143.0
2023-10-25 15:19:15,6009432.0
2023-10-25 15:20:16,6009570.0
2023-10-25 15:23:20,6009659.0
2023-10-25 15:25:23,6010069.0
2023-10-25 15:28:27,6013176.0
2023-10-25 15:32:32,6013465.0
2023-10-25 15:37:38,6013739.0
2023-10-25 15:40:42,6014634.0
2023-10-25 15:41:43,6015885.0
2023-10-25 15:50:55,6016204.0
2023-10-25 15:51:56,6017380.0
2023-10-25 15:53:59,6017768.0
2023-10-25 16:07:14,6018042.0
2023-10-25 16:09:17,6018200.0
2023-10-25 16:12:21,6019384.0
2023-10-25 16:15:24,6020027.0
2023-10-25 16:18:28,6020116.0
2023-10-25 16:20:31,6020343.0
2023-10-25 16:58:57,6021962.0
2023-10-25 17:07:16,6022946.0
2023-10-25 17:12:44,6024951.0
2023-10-25 17:15:48,6025240.0
2023-10-25 17:22:57,6025559.0
2023-10-25 17:26:01,6025969.0
2023-10-25 17:31:07,6026180.0
2023-10-25 17:35:12,6026665.0
2023-10-25 17:44:23,6026744.0
2023-10-25 17:45:25,6028838.0
2023-10-25 17:48:28,6029112.0
2023-10-25 17:56:38,6029431.0
2023-10-25 17:57:40,6029500.0
2023-10-25 17:59:42,6029747.0
2023-10-25 18:01:45,6030232.0
2023-10-25 18:02:46,6030506.0
2023-10-25 18:10:56,6031413.0
2023-10-25 18:15:01,6031482.0
2023-10-25 18:20:07,6032036.0
2023-10-25 18:23:11,6033020.0
2023-10-25 18:24:12,6033231.0
2023-10-25 18:43:37,6034126.0
2023-10-25 18:45:39,6034536.0
2023-10-25 18:51:48,6036815.0
2023-10-25 18:52:49,6036904.0
2023-10-25 18:53:51,6037184.0
2023-10-25 19:00:59,6039189.0
2023-10-25 19:03:01,6040588.0
2023-10-25 19:06:04,6040667.0
2023-10-25 19:13:13,6041777.0
2023-10-25 19:32:37,6044229.0
2023-10-25 19:36:42,6044807.0
2023-10-25 19:45:53,6045160.0
2023-10-25 19:47:56,6045371.0
2023-10-25 19:49:59,6045160.0
2023-10-25 19:52:01,6045889.0
2023-10-25 19:55:04,6046163.0
2023-10-25 19:59:09,6047058.0
2023-10-25 20:01:12,6047712.0
2023-10-25 20:03:14,6049717.0
2023-10-25 20:05:17,6049997.0
2023-10-25 20:08:20,6050407.0
2023-10-25 20:09:22,6052412.0
2023-10-25 20:27:46,6054417.0
2023-10-25 20:34:54,6055094.0
2023-10-25 20:36:57,6055504.0
2023-10-25 20:37:58,6055823.0
2023-10-25 20:45:07,6056233.0
2023-10-25 20:51:14,6057343.0
2023-10-25 22:05:11,6064488.0
2023-10-25 22:06:13,6065052.0
2023-10-25 22:12:21,6065121.0
2023-10-25 22:13:22,6065200.0
2023-10-25 22:24:35,6066095.0
2023-10-25 22:25:36,6066184.0
2023-10-25 22:27:38,6066253.0
2023-10-25 22:29:41,6066342.0
2023-10-25 22:30:42,6066661.0
2023-10-25 22:47:01,6068666.0
2023-10-25 22:49:03,6069440.0
2023-10-25 22:50:04,6069729.0
2023-10-25 23:00:16,6070622.0
2023-10-25 23:05:23,6070711.0
2023-10-25 23:08:26,6070790.0
2023-10-25 23:25:47,6071364.0
2023-10-26 00:11:40,6071849.0
2023-10-26 00:13:43,6072653.0
2023-10-26 00:40:13,6072811.0
2023-10-26 01:11:49,6073296.0
2023-10-26 02:07:54,6073706.0
2023-10-26 02:09:56,6073795.0
2023-10-26 02:15:01,6073964.0
2023-10-26 02:19:06,6074043.0
2023-10-26 02:39:29,6076048.0
2023-10-26 03:41:37,6076337.0
2023-10-26 05:30:41,6076822.0
